,Algorithm,Components,Clusters,AccuracyIn,AccuracyOut,Time
0,ICA,17,14,0.0,0.0,0.0
0,ICA,17,15,0.0,0.0,0.0
0,ICA,17,16,0.0,0.0,0.0
0,ICA,17,17,0.0,0.0,0.0
0,ICA,17,18,0.0,0.0,0.0
0,ICA,17,19,0.5,0.5,1.4555381999998644
0,ICA,18,0,0.8108125,0.8085,1.1207022000016877
0,ICA,18,1,0.0,0.0,0.0
0,ICA,18,2,0.0,0.0,0.0
0,ICA,18,3,0.0,0.0,0.0
0,ICA,18,4,0.0,0.0,0.0
0,ICA,18,5,0.0,0.0,0.0
0,ICA,18,6,0.0,0.0,0.0
0,ICA,18,7,0.0,0.0,0.0
0,ICA,18,8,0.0,0.0,0.0
0,ICA,18,9,0.0,0.0,0.0
0,ICA,18,10,0.0,0.0,0.0
0,ICA,18,11,0.0,0.0,0.0
0,ICA,18,12,0.0,0.0,0.0
0,ICA,18,13,0.0,0.0,0.0
0,ICA,18,14,0.0,0.0,0.0
0,ICA,18,15,0.0,0.0,0.0
0,ICA,18,16,0.0,0.0,0.0
0,ICA,18,17,0.0,0.0,0.0
0,ICA,18,18,0.0,0.0,0.0
0,ICA,18,19,0.5,0.5,12.236713300000702
0,ICA,19,0,0.5,0.5,0.024820899998303503
0,ICA,19,1,0.0,0.0,0.0
0,ICA,19,2,0.0,0.0,0.0
0,ICA,19,3,0.0,0.0,0.0
0,ICA,19,4,0.0,0.0,0.0
0,ICA,19,5,0.0,0.0,0.0
0,ICA,19,6,0.0,0.0,0.0
0,ICA,19,7,0.0,0.0,0.0
0,ICA,19,8,0.0,0.0,0.0
0,ICA,19,9,0.0,0.0,0.0
0,ICA,19,10,0.0,0.0,0.0
0,ICA,19,11,0.0,0.0,0.0
0,ICA,19,12,0.0,0.0,0.0
0,ICA,19,13,0.0,0.0,0.0
0,ICA,19,14,0.0,0.0,0.0
0,ICA,19,15,0.0,0.0,0.0
0,ICA,19,16,0.0,0.0,0.0
0,ICA,19,17,0.0,0.0,0.0
0,ICA,19,18,0.0,0.0,0.0
0,ICA,19,19,0.5,0.5,35.40129720000186
0,ICA,20,0,0.5,0.5,0.07005950000166195
0,ICA,20,1,0.0,0.0,0.0
0,ICA,20,2,0.0,0.0,0.0
0,ICA,20,3,0.0,0.0,0.0
0,ICA,20,4,0.0,0.0,0.0
0,ICA,20,5,0.0,0.0,0.0
0,ICA,20,6,0.0,0.0,0.0
0,ICA,20,7,0.0,0.0,0.0
0,ICA,20,8,0.0,0.0,0.0
0,ICA,20,9,0.0,0.0,0.0
0,ICA,20,10,0.0,0.0,0.0
0,ICA,20,11,0.0,0.0,0.0
0,ICA,20,12,0.0,0.0,0.0
0,ICA,20,13,0.0,0.0,0.0
0,ICA,20,14,0.0,0.0,0.0
0,ICA,20,15,0.0,0.0,0.0
0,ICA,20,16,0.0,0.0,0.0
0,ICA,20,17,0.0,0.0,0.0
0,ICA,20,18,0.0,0.0,0.0
0,ICA,20,19,0.5,0.5,1.9493398999984493
0,ICA,21,0,0.5,0.5,0.10476199999902747
0,ICA,21,1,0.0,0.0,0.0
0,ICA,21,2,0.0,0.0,0.0
0,ICA,21,3,0.0,0.0,0.0
0,ICA,21,4,0.0,0.0,0.0
0,ICA,21,5,0.0,0.0,0.0
0,ICA,21,6,0.0,0.0,0.0
0,ICA,21,7,0.0,0.0,0.0
0,ICA,21,8,0.0,0.0,0.0
0,ICA,21,9,0.0,0.0,0.0
0,ICA,21,10,0.0,0.0,0.0
0,ICA,21,11,0.0,0.0,0.0
0,ICA,21,12,0.0,0.0,0.0
0,ICA,21,13,0.0,0.0,0.0
0,ICA,21,14,0.0,0.0,0.0
0,ICA,21,15,0.0,0.0,0.0
0,ICA,21,16,0.0,0.0,0.0
0,ICA,21,17,0.0,0.0,0.0
0,ICA,21,18,0.0,0.0,0.0
0,ICA,21,19,0.5,0.5,7.79006759999902
0,ICA,22,0,0.5,0.50025,0.06143520000114222
0,ICA,22,1,0.0,0.0,0.0
0,ICA,22,2,0.0,0.0,0.0
0,ICA,22,3,0.0,0.0,0.0
0,ICA,22,4,0.0,0.0,0.0
0,ICA,22,5,0.0,0.0,0.0
0,ICA,22,6,0.0,0.0,0.0
0,ICA,22,7,0.0,0.0,0.0
0,ICA,22,8,0.0,0.0,0.0
0,ICA,22,9,0.0,0.0,0.0
0,ICA,22,10,0.0,0.0,0.0
0,ICA,22,11,0.0,0.0,0.0
0,ICA,22,12,0.0,0.0,0.0
0,ICA,22,13,0.0,0.0,0.0
0,ICA,22,14,0.0,0.0,0.0
0,ICA,22,15,0.0,0.0,0.0
0,ICA,22,16,0.0,0.0,0.0
0,ICA,22,17,0.0,0.0,0.0
0,ICA,22,18,0.0,0.0,0.0
0,ICA,22,19,0.5,0.5,19.66961000000083
0,ICA,23,0,0.5,0.5,0.031347899999673245
0,ICA,23,1,0.0,0.0,0.0
0,ICA,23,2,0.0,0.0,0.0
0,ICA,23,3,0.0,0.0,0.0
0,ICA,23,4,0.0,0.0,0.0
0,ICA,23,5,0.0,0.0,0.0
0,ICA,23,6,0.0,0.0,0.0
0,ICA,23,7,0.0,0.0,0.0
0,ICA,23,8,0.0,0.0,0.0
0,ICA,23,9,0.0,0.0,0.0
0,ICA,23,10,0.0,0.0,0.0
0,ICA,23,11,0.0,0.0,0.0
0,ICA,23,12,0.0,0.0,0.0
0,ICA,23,13,0.0,0.0,0.0
0,ICA,23,14,0.0,0.0,0.0
0,ICA,23,15,0.0,0.0,0.0
0,ICA,23,16,0.0,0.0,0.0
0,ICA,23,17,0.0,0.0,0.0
0,ICA,23,18,0.0,0.0,0.0
0,ICA,23,19,0.5,0.5,4.115120200000092
0,ICA,24,0,0.5,0.5,0.022291799999948125
0,ICA,24,1,0.0,0.0,0.0
0,ICA,24,2,0.0,0.0,0.0
0,ICA,24,3,0.0,0.0,0.0
0,ICA,24,4,0.0,0.0,0.0
0,ICA,24,5,0.0,0.0,0.0
0,ICA,24,6,0.0,0.0,0.0
0,ICA,24,7,0.0,0.0,0.0
0,ICA,24,8,0.0,0.0,0.0
0,ICA,24,9,0.0,0.0,0.0
0,ICA,24,10,0.0,0.0,0.0
0,ICA,24,11,0.0,0.0,0.0
0,ICA,24,12,0.0,0.0,0.0
0,ICA,24,13,0.0,0.0,0.0
0,ICA,24,14,0.0,0.0,0.0
0,ICA,24,15,0.0,0.0,0.0
0,ICA,24,16,0.0,0.0,0.0
0,ICA,24,17,0.0,0.0,0.0
0,ICA,24,18,0.0,0.0,0.0
0,ICA,24,19,0.5,0.5,6.175019999998767
0,ICA,25,0,0.49625,0.50975,0.05214020000130404
0,ICA,25,1,0.0,0.0,0.0
0,ICA,25,2,0.0,0.0,0.0
0,ICA,25,3,0.0,0.0,0.0
0,ICA,25,4,0.0,0.0,0.0
0,ICA,25,5,0.0,0.0,0.0
0,ICA,25,6,0.0,0.0,0.0
0,ICA,25,7,0.0,0.0,0.0
0,ICA,25,8,0.0,0.0,0.0
0,ICA,25,9,0.0,0.0,0.0
0,ICA,25,10,0.0,0.0,0.0
0,ICA,25,11,0.0,0.0,0.0
0,ICA,25,12,0.0,0.0,0.0
0,ICA,25,13,0.0,0.0,0.0
0,ICA,25,14,0.0,0.0,0.0
0,ICA,25,15,0.0,0.0,0.0
0,ICA,25,16,0.0,0.0,0.0
0,ICA,25,17,0.0,0.0,0.0
0,ICA,25,18,0.0,0.0,0.0
0,ICA,25,19,0.5,0.5,43.44886400000178
0,ICA,26,0,0.5,0.5,0.08580919999803882
0,ICA,26,1,0.0,0.0,0.0
0,ICA,26,2,0.0,0.0,0.0
0,ICA,26,3,0.0,0.0,0.0
0,ICA,26,4,0.0,0.0,0.0
0,ICA,26,5,0.0,0.0,0.0
0,ICA,26,6,0.0,0.0,0.0
0,ICA,26,7,0.0,0.0,0.0
0,ICA,26,8,0.0,0.0,0.0
0,ICA,26,9,0.0,0.0,0.0
0,ICA,26,10,0.0,0.0,0.0
0,ICA,26,11,0.0,0.0,0.0
0,ICA,26,12,0.0,0.0,0.0
0,ICA,26,13,0.0,0.0,0.0
0,ICA,26,14,0.0,0.0,0.0
0,ICA,26,15,0.0,0.0,0.0
0,ICA,26,16,0.0,0.0,0.0
0,ICA,26,17,0.0,0.0,0.0
0,ICA,26,18,0.0,0.0,0.0
0,ICA,26,19,0.5,0.5,31.16358400000172
0,ICA,27,0,0.5,0.5,0.07861849999972037
0,ICA,27,1,0.0,0.0,0.0
0,ICA,27,2,0.0,0.0,0.0
0,ICA,27,3,0.0,0.0,0.0
0,ICA,27,4,0.0,0.0,0.0
0,ICA,27,5,0.0,0.0,0.0
0,ICA,27,6,0.0,0.0,0.0
0,ICA,27,7,0.0,0.0,0.0
0,ICA,27,8,0.0,0.0,0.0
0,ICA,27,9,0.0,0.0,0.0
0,ICA,27,10,0.0,0.0,0.0
0,ICA,27,11,0.0,0.0,0.0
0,ICA,27,12,0.0,0.0,0.0
0,ICA,27,13,0.0,0.0,0.0
0,ICA,27,14,0.0,0.0,0.0
0,ICA,27,15,0.0,0.0,0.0
0,ICA,27,16,0.0,0.0,0.0
0,ICA,27,17,0.0,0.0,0.0
0,ICA,27,18,0.0,0.0,0.0
0,ICA,27,19,0.5,0.5,1.4194003000011435
0,ICA,28,0,0.829625,0.829,2.1016285000005155
0,ICA,28,1,0.0,0.0,0.0
0,ICA,28,2,0.0,0.0,0.0
0,ICA,28,3,0.0,0.0,0.0
0,ICA,28,4,0.0,0.0,0.0
0,ICA,28,5,0.0,0.0,0.0
0,ICA,28,6,0.0,0.0,0.0
0,ICA,28,7,0.0,0.0,0.0
0,ICA,28,8,0.0,0.0,0.0
0,ICA,28,9,0.0,0.0,0.0
0,ICA,28,10,0.0,0.0,0.0
0,ICA,28,11,0.0,0.0,0.0
0,ICA,28,12,0.0,0.0,0.0
0,ICA,28,13,0.0,0.0,0.0
0,ICA,28,14,0.0,0.0,0.0
0,ICA,28,15,0.0,0.0,0.0
0,ICA,28,16,0.0,0.0,0.0
0,ICA,28,17,0.0,0.0,0.0
0,ICA,28,18,0.0,0.0,0.0
0,ICA,28,19,0.5,0.5,2.0450035000030766
0,ICA,29,0,0.5,0.5,0.03279190000102972
0,ICA,29,1,0.0,0.0,0.0
0,ICA,29,2,0.0,0.0,0.0
0,ICA,29,3,0.0,0.0,0.0
0,ICA,29,4,0.0,0.0,0.0
0,ICA,29,5,0.0,0.0,0.0
0,ICA,29,6,0.0,0.0,0.0
0,ICA,29,7,0.0,0.0,0.0
0,ICA,29,8,0.0,0.0,0.0
0,ICA,29,9,0.0,0.0,0.0
0,ICA,29,10,0.0,0.0,0.0
0,ICA,29,11,0.0,0.0,0.0
0,ICA,29,12,0.0,0.0,0.0
0,ICA,29,13,0.0,0.0,0.0
0,ICA,29,14,0.0,0.0,0.0
0,ICA,29,15,0.0,0.0,0.0
0,ICA,29,16,0.0,0.0,0.0
0,ICA,29,17,0.0,0.0,0.0
0,ICA,29,18,0.0,0.0,0.0
0,ICA,29,19,0.5,0.5,15.151701599999797
0,ICA,30,0,0.5,0.5,0.09464630000002217
0,ICA,30,1,0.0,0.0,0.0
0,ICA,30,2,0.0,0.0,0.0
0,ICA,30,3,0.0,0.0,0.0
0,ICA,30,4,0.0,0.0,0.0
0,ICA,30,5,0.0,0.0,0.0
0,ICA,30,6,0.0,0.0,0.0
0,ICA,30,7,0.0,0.0,0.0
0,ICA,30,8,0.0,0.0,0.0
0,ICA,30,9,0.0,0.0,0.0
0,ICA,30,10,0.0,0.0,0.0
0,ICA,30,11,0.0,0.0,0.0
0,ICA,30,12,0.0,0.0,0.0
0,ICA,30,13,0.0,0.0,0.0
0,ICA,30,14,0.0,0.0,0.0
0,ICA,30,15,0.0,0.0,0.0
0,ICA,30,16,0.0,0.0,0.0
0,ICA,30,17,0.0,0.0,0.0
0,ICA,30,18,0.0,0.0,0.0
0,ICA,30,19,0.5,0.5,3.921606800002337
0,ICA,31,0,0.829,0.82825,35.75415859999703
0,ICA,31,1,0.0,0.0,0.0
0,ICA,31,2,0.0,0.0,0.0
0,ICA,31,3,0.0,0.0,0.0
0,ICA,31,4,0.0,0.0,0.0
0,ICA,31,5,0.0,0.0,0.0
0,ICA,31,6,0.0,0.0,0.0
0,ICA,31,7,0.0,0.0,0.0
0,ICA,31,8,0.0,0.0,0.0
0,ICA,31,9,0.0,0.0,0.0
0,ICA,31,10,0.0,0.0,0.0
0,ICA,31,11,0.0,0.0,0.0
0,ICA,31,12,0.0,0.0,0.0
0,ICA,31,13,0.0,0.0,0.0
0,ICA,31,14,0.0,0.0,0.0
0,ICA,31,15,0.0,0.0,0.0
0,ICA,31,16,0.0,0.0,0.0
0,ICA,31,17,0.0,0.0,0.0
0,ICA,31,18,0.0,0.0,0.0
0,ICA,31,19,0.0,0.0,0.0
0,ICA,32,0,0.5,0.5,0.13622079999913694
0,ICA,32,1,0.0,0.0,0.0
0,ICA,32,2,0.0,0.0,0.0
0,ICA,32,3,0.0,0.0,0.0
0,ICA,32,4,0.0,0.0,0.0
0,ICA,32,5,0.0,0.0,0.0
0,ICA,32,6,0.0,0.0,0.0
0,ICA,32,7,0.0,0.0,0.0
0,ICA,32,8,0.0,0.0,0.0
0,ICA,32,9,0.0,0.0,0.0
0,ICA,32,10,0.0,0.0,0.0
0,ICA,32,11,0.0,0.0,0.0
0,ICA,32,12,0.0,0.0,0.0
0,ICA,32,13,0.0,0.0,0.0
0,ICA,32,14,0.0,0.0,0.0
0,ICA,32,15,0.0,0.0,0.0
0,ICA,32,16,0.0,0.0,0.0
0,ICA,32,17,0.0,0.0,0.0
0,ICA,32,18,0.0,0.0,0.0
0,ICA,32,19,0.0,0.0,0.0
0,ICA,33,0,0.828125,0.82675,60.744811700002174
0,ICA,33,1,0.0,0.0,0.0
0,ICA,33,2,0.0,0.0,0.0
0,ICA,33,3,0.0,0.0,0.0
0,ICA,33,4,0.0,0.0,0.0
0,ICA,33,5,0.0,0.0,0.0
0,ICA,33,6,0.0,0.0,0.0
0,ICA,33,7,0.0,0.0,0.0
0,ICA,33,8,0.0,0.0,0.0
0,ICA,33,9,0.0,0.0,0.0
0,ICA,33,10,0.0,0.0,0.0
0,ICA,33,11,0.0,0.0,0.0
0,ICA,33,12,0.0,0.0,0.0
0,ICA,33,13,0.0,0.0,0.0
0,ICA,33,14,0.0,0.0,0.0
0,ICA,33,15,0.0,0.0,0.0
0,ICA,33,16,0.0,0.0,0.0
0,ICA,33,17,0.0,0.0,0.0
0,ICA,33,18,0.0,0.0,0.0
0,ICA,33,19,0.0,0.0,0.0
0,ICA,34,0,0.5,0.5,0.04357069999969099
0,ICA,34,1,0.0,0.0,0.0
0,ICA,34,2,0.0,0.0,0.0
0,ICA,34,3,0.0,0.0,0.0
0,ICA,34,4,0.0,0.0,0.0
0,ICA,34,5,0.0,0.0,0.0
0,ICA,34,6,0.0,0.0,0.0
0,ICA,34,7,0.0,0.0,0.0
0,ICA,34,8,0.0,0.0,0.0
0,ICA,34,9,0.0,0.0,0.0
0,ICA,34,10,0.0,0.0,0.0
0,ICA,34,11,0.0,0.0,0.0
0,ICA,34,12,0.0,0.0,0.0
0,ICA,34,13,0.0,0.0,0.0
0,ICA,34,14,0.0,0.0,0.0
0,ICA,34,15,0.0,0.0,0.0
0,ICA,34,16,0.0,0.0,0.0
0,ICA,34,17,0.0,0.0,0.0
0,ICA,34,18,0.0,0.0,0.0
0,ICA,34,19,0.0,0.0,0.0
0,RCA,1,0,0.5,0.5,0.09573960000125226
0,RCA,1,0,0.5,0.5,0.1207496999995783
0,RCA,1,1,0.5,0.5,0.232456199999433
0,RCA,1,2,0.5,0.5,0.24420549999922514
0,RCA,1,3,0.5,0.5,0.8008312000019941
0,RCA,1,4,0.5,0.5,1.0246970000007423
0,RCA,1,5,0.635,0.6365,1.2642288999995799
0,RCA,1,6,0.5,0.5,1.1097799999988638
0,RCA,1,7,0.635375,0.641,1.8590095000035944
0,RCA,1,8,0.624375,0.625,2.5289879999982077
0,RCA,1,9,0.640625,0.64475,3.933537900004012
0,RCA,1,10,0.6391875,0.643,3.7209070999961114
0,RCA,1,11,0.627625,0.62725,3.5298461000056705
0,RCA,1,12,0.640625,0.64475,6.45045840000239
0,RCA,1,13,0.5,0.5,4.644346900000528
0,RCA,1,14,0.0,0.0,0.0
0,RCA,1,15,0.0,0.0,0.0
0,RCA,1,16,0.0,0.0,0.0
0,RCA,1,17,0.0,0.0,0.0
0,RCA,1,18,0.0,0.0,0.0
0,RCA,1,19,0.0,0.0,0.0
0,RCA,2,0,0.63875,0.64175,2.2234153999961563
0,RCA,2,1,0.5,0.5,0.20712739999726182
0,RCA,2,2,0.5,0.5,0.2998636999982409
0,RCA,2,3,0.52625,0.5245,1.1591007999959402
0,RCA,2,4,0.607875,0.60925,0.7126339999958873
0,RCA,2,5,0.6848125,0.696,1.581433700004709
0,RCA,2,6,0.5,0.5,1.0702003999977023
0,RCA,2,7,0.6525625,0.6615,1.5245695999983582
0,RCA,2,8,0.620375,0.627,3.0264807999992627
0,RCA,2,9,0.6925,0.69975,3.345771499996772
0,RCA,2,10,0.662125,0.676,2.8324226000040653
0,RCA,2,11,0.684875,0.69325,3.2046575999993365
0,RCA,2,12,0.698875,0.70675,3.750067900000431
0,RCA,2,13,0.5,0.5,3.5176739000016823
0,RCA,2,14,0.6936875,0.6995,4.893957699998282
0,RCA,2,15,0.5,0.5,3.4819654999955674
0,RCA,2,16,0.6973125,0.70325,5.734157400002005
0,RCA,2,17,0.7048125,0.71175,6.5333678999959375
0,RCA,2,18,0.7075,0.70825,5.262253000000783
0,RCA,2,19,0.5,0.5,4.638035999996646
0,RCA,3,0,0.732375,0.74025,1.06526809999923
0,RCA,3,1,0.5,0.5,0.1611637999958475
0,RCA,3,2,0.5,0.5,0.2617497999963234
0,RCA,3,3,0.5436875,0.547,1.0778138999958173
0,RCA,3,4,0.7499375,0.75125,1.1792515000051935
0,RCA,3,5,0.672,0.679,1.4219033999979729
0,RCA,3,6,0.5,0.5,2.3834915999977966
0,RCA,3,7,0.722125,0.73025,3.2340601999967475
0,RCA,3,8,0.7136875,0.7135,2.6631632999997237
0,RCA,3,9,0.670625,0.68125,3.1373266000009608
0,RCA,3,10,0.651875,0.65525,2.9891153999997186
0,RCA,3,11,0.711875,0.71575,3.258935300000303
0,RCA,3,12,0.713,0.72425,3.8232512999966275
0,RCA,3,13,0.685625,0.7,4.582744500003173
0,RCA,3,14,0.7053125,0.72075,13.40067049999925
0,RCA,3,15,0.699875,0.7205,8.684732599998824
0,RCA,3,16,0.7165,0.7285,7.759577699995134
0,RCA,3,17,0.723875,0.73225,7.162078300003486
0,RCA,3,18,0.6970625,0.7085,8.118707500005257
0,RCA,3,19,0.5,0.5,11.873142099997494
0,RCA,4,0,0.69225,0.6995,3.5234200000049896
0,RCA,4,1,0.5,0.5,0.195747300000221
0,RCA,4,2,0.5,0.5,0.369576800003415
0,RCA,4,3,0.598375,0.603,0.9392822999943746
0,RCA,4,4,0.6380625,0.64725,1.5865524999971967
0,RCA,4,5,0.703625,0.69525,18.065220800002862
0,RCA,4,6,0.5,0.5,23.162326600002416
0,RCA,4,7,0.651,0.657,16.143714899997576
0,RCA,4,8,0.678375,0.683,4.7871490999968955
0,RCA,4,9,0.547875,0.549,39.08879039999738
0,RCA,4,10,0.7171875,0.7195,7.015767800003232
0,RCA,4,11,0.6933125,0.69925,34.42826299999433
0,RCA,4,12,0.5499375,0.551,7.182092499999271
0,RCA,4,13,0.67475,0.68025,5.737261200003559
0,RCA,4,14,0.7301875,0.726,29.98615140000038
0,RCA,4,15,0.515,0.51675,1.2486696999985725
0,RCA,4,16,0.7398125,0.7385,1.7240371000007144
0,RCA,4,17,0.73025,0.729,24.114913599994907
0,RCA,4,18,0.720875,0.71475,14.736295299997437
0,RCA,4,19,0.5,0.5,19.788343699998222
0,RCA,5,0,0.762375,0.77025,2.022701399997459
0,RCA,5,1,0.5,0.5,0.13117769999371376
0,RCA,5,2,0.5,0.5,20.09205970000039
0,RCA,5,3,0.6595625,0.66175,1.580537200003164
0,RCA,5,4,0.7160625,0.7145,2.7486827000029734
0,RCA,5,5,0.6673125,0.6685,6.217202600004384
0,RCA,5,6,0.5,0.5,8.739609999996901
0,RCA,5,7,0.7440625,0.74375,1.854600999999093
0,RCA,5,8,0.7209375,0.7215,15.762799900003301
0,RCA,5,9,0.7330625,0.73225,19.590457999998762
0,RCA,5,10,0.7125,0.71775,19.74863010000263
0,RCA,5,11,0.714,0.71375,16.457305700001598
0,RCA,5,12,0.7315,0.73,28.013570099996286
0,RCA,5,13,0.7016875,0.70425,31.718779599999834
0,RCA,5,14,0.744375,0.74025,34.81809789999534
0,RCA,5,15,0.5,0.5,34.807489999999234
0,RCA,5,16,0.7320625,0.7325,22.85664430000179
0,RCA,5,17,0.732,0.73275,22.503984499999206
0,RCA,5,18,0.624375,0.629,18.79896860000008
0,RCA,5,19,0.5,0.5,16.81617470000492
0,RCA,6,0,0.7298125,0.74125,1.2474422000013874
0,RCA,6,1,0.5,0.5,0.33238440000423
0,RCA,6,2,0.5,0.5,1.8051971000022604
0,RCA,6,3,0.637375,0.63875,6.578184600002714
0,RCA,6,4,0.5878125,0.5945,3.8508966000008513
0,RCA,6,5,0.6390625,0.647,4.769041200001084
0,RCA,6,6,0.5,0.5,5.8886608999964665
0,RCA,6,7,0.6131875,0.62875,10.410879600000044
0,RCA,6,8,0.6165625,0.6155,9.452041800002917
0,RCA,6,9,0.7058125,0.71475,11.53063999999722
0,RCA,6,10,0.5434375,0.54325,13.19602339999983
0,RCA,6,11,0.7004375,0.7015,10.517115399998147
0,RCA,6,12,0.72325,0.72975,13.252149399995687
0,RCA,6,13,0.704,0.70475,15.186200099997222
0,RCA,6,14,0.74525,0.74475,13.399390800004767
0,RCA,6,15,0.6146875,0.609,7.57696869999927
0,RCA,6,16,0.7385,0.7355,5.508825000004435
0,RCA,6,17,0.717125,0.7265,13.117255800003477
0,RCA,6,18,0.73925,0.74475,4.014373400001205
0,RCA,6,19,0.5,0.5,11.379341499996372
0,RCA,7,0,0.737625,0.737,2.556618399998115
0,RCA,7,1,0.5,0.5,0.10589729999628616
0,RCA,7,2,0.5,0.5,0.280486399999063
0,RCA,7,3,0.5,0.5,2.0919152999995276
0,RCA,7,4,0.5,0.5,4.149702399998205
0,RCA,7,5,0.6556875,0.65275,1.9018933000043035
0,RCA,7,6,0.5,0.5,1.853142600004503
0,RCA,7,7,0.6393125,0.64575,4.903967600002943
0,RCA,7,8,0.643625,0.64575,18.883038800006034
0,RCA,7,9,0.7588125,0.75825,19.830675000004703
0,RCA,7,10,0.7555,0.753,32.89079839999613
0,RCA,7,11,0.593125,0.59175,24.7962875000012
0,RCA,7,12,0.7346875,0.73575,20.33827839999867
0,RCA,7,13,0.5023125,0.50025,24.325922999996692
0,RCA,7,14,0.7189375,0.72225,24.760636799997883
0,RCA,7,15,0.7179375,0.72125,23.950646600002074
0,RCA,7,16,0.7060625,0.71525,25.563164399995003
0,RCA,7,17,0.719125,0.72825,36.16090319999785
0,RCA,7,18,0.718875,0.72825,33.6340887999977
0,RCA,7,19,0.5,0.5,20.554194299998926
0,RCA,8,0,0.7795625,0.782,5.245954199999687
0,RCA,8,1,0.5,0.5,0.48093230000085896
0,RCA,8,2,0.5,0.5,3.9967254000002868
0,RCA,8,3,0.62925,0.623,5.605287200000021
0,RCA,8,4,0.6715625,0.67825,7.835079399999813
0,RCA,8,5,0.68075,0.677,8.017099899996538
0,RCA,8,6,0.5,0.5,9.073634899999888
0,RCA,8,7,0.654375,0.6485,13.347702600003686
0,RCA,8,8,0.661625,0.66725,11.945301100000506
0,RCA,8,9,0.649375,0.651,10.236664199997904
0,RCA,8,10,0.7345625,0.7345,6.294705600004818
0,RCA,8,11,0.6591875,0.661,4.050498600001447
0,RCA,8,12,0.7566875,0.7505,4.197622699997737
0,RCA,8,13,0.5,0.5,3.1049602999992203
0,RCA,8,14,0.7504375,0.755,1.8782377000025008
0,RCA,8,15,0.638625,0.63675,1.7182536000036635
0,RCA,8,16,0.7701875,0.77075,2.600367799997912
0,RCA,8,17,0.76225,0.75875,18.45834019999893
0,RCA,8,18,0.7196875,0.71775,32.01608249999845
0,RCA,8,19,0.5,0.5,24.113133999999263
0,RCA,9,0,0.6811875,0.67725,8.461743399995612
0,RCA,9,1,0.5,0.5,0.7015609000009135
0,RCA,9,2,0.5,0.5,6.103426399997261
0,RCA,9,3,0.591875,0.585,8.391953199999989
0,RCA,9,4,0.5,0.5,15.793881200006581
0,RCA,9,5,0.595125,0.59625,15.46412479999708
0,RCA,9,6,0.5,0.5,19.300315899999987
0,RCA,9,7,0.6758125,0.67,20.011650499996904
0,RCA,9,8,0.6998125,0.697,38.60727400000178
0,RCA,9,9,0.701625,0.6925,26.089375800002017
0,RCA,9,10,0.699625,0.69125,36.835092199995415
0,RCA,9,11,0.6865,0.686,25.97711849999905
0,RCA,9,12,0.6871875,0.6855,23.705587899996317
0,RCA,9,13,0.7055625,0.698,30.118573799998558
0,RCA,9,14,0.6954375,0.6805,32.98241560000315
0,RCA,9,15,0.51425,0.513,25.65993029999663
0,RCA,9,16,0.698375,0.6825,11.460628499997256
0,RCA,9,17,0.7035625,0.6975,7.822312399999646
0,RCA,9,18,0.693625,0.6905,15.652573200000916
0,RCA,9,19,0.5,0.5,11.502924300002633
0,RCA,10,0,0.7803125,0.77725,4.36140560000058
0,RCA,10,1,0.5,0.5,0.17512410000199452
0,RCA,10,2,0.5,0.5,0.47693870000512106
0,RCA,10,3,0.583375,0.591,2.2947123999983887
0,RCA,10,4,0.6914375,0.69425,3.05091910000192
0,RCA,10,5,0.7329375,0.73175,2.213742400002957
0,RCA,10,6,0.5,0.5,2.6261381000003894
0,RCA,10,7,0.7195625,0.72775,2.779115500001353
0,RCA,10,8,0.7085625,0.70725,3.2995146999965073
0,RCA,10,9,0.699875,0.70375,41.72497320000548
0,RCA,10,10,0.691625,0.69425,47.34245910000027
0,RCA,10,11,0.706125,0.7125,58.184814799999
0,RCA,10,12,0.636375,0.63975,78.58435769999778
0,RCA,10,13,0.708,0.71125,49.09737299999688
0,RCA,10,14,0.726875,0.72775,48.02754300000379
0,RCA,10,15,0.7363125,0.73525,41.337157499998284
0,RCA,10,16,0.750875,0.74775,22.148058599996148
0,RCA,10,17,0.7501875,0.7475,9.971443599999475
0,RCA,10,18,0.7501875,0.74725,5.334468900000502
0,RCA,10,19,0.5,0.5,18.70816200000263
0,RCA,11,0,0.80125,0.80275,5.3128514000054565
0,RCA,11,1,0.5,0.5,0.4551539000021876
0,RCA,11,2,0.5,0.5,3.436228200000187
0,RCA,11,3,0.5901875,0.605,6.347899000000325
0,RCA,11,4,0.59925,0.60875,10.5593316999948
0,RCA,11,5,0.63525,0.64025,20.46865780000371
0,RCA,11,6,0.5,0.5,13.528702099996735
0,RCA,11,7,0.7338125,0.73975,32.80606909999915
0,RCA,11,8,0.7216875,0.726,31.52263479999965
0,RCA,11,9,0.729875,0.729,32.84929750000447
0,RCA,11,10,0.7331875,0.739,38.72651480000059
0,RCA,11,11,0.7003125,0.70525,51.890847000002395
0,RCA,11,12,0.690875,0.6915,36.488053000000946
0,RCA,11,13,0.7016875,0.69725,49.10096440000052
0,RCA,11,14,0.759,0.7635,28.58852630000183
0,RCA,11,15,0.5,0.5,28.911958899996534
0,RCA,11,16,0.744875,0.746,13.910703900000954
0,RCA,11,17,0.70575,0.71175,20.62687520000327
0,RCA,11,18,0.7534375,0.7515,18.354557400001795
0,RCA,11,19,0.5,0.5,11.965977600004408
0,RCA,12,0,0.792,0.79275,2.0751763000007486
0,RCA,12,1,0.5,0.5,0.19313289999990957
