,Algorithm,Components,Clusters,AccuracyIn,AccuracyOut,Time
0,ICA,13,18,0.7398125,0.74025,0.3656402999999955
0,ICA,13,19,0.5,0.5,0.0340516999999636
0,ICA,14,0,0.795,0.797,0.6909133999999995
0,ICA,14,1,0.5,0.5,0.032306800000014846
0,ICA,14,2,0.5,0.5,0.036120499999924505
0,ICA,14,3,0.5505625,0.559,0.38302390000001196
0,ICA,14,4,0.5540625,0.55225,0.12215240000000449
0,ICA,14,5,0.7126875,0.71625,0.15449100000000726
0,ICA,14,6,0.5,0.5,0.03276260000006914
0,ICA,14,7,0.726375,0.7295,0.08999840000001313
0,ICA,14,8,0.678875,0.6855,0.1012370999999348
0,ICA,14,9,0.7130625,0.72,0.314702699999998
0,ICA,14,10,0.5975625,0.59575,0.09186970000007477
0,ICA,14,11,0.63225,0.6305,0.20270259999995233
0,ICA,14,12,0.7411875,0.74775,0.7907063000000107
0,ICA,14,13,0.5,0.5,0.03919840000003205
0,ICA,14,14,0.7341875,0.7395,0.8941740000000209
0,ICA,14,15,0.7424375,0.744,0.29185549999999694
0,ICA,14,16,0.7341875,0.7395,2.0054594000000634
0,ICA,14,17,0.7364375,0.742,0.59733360000007
0,ICA,14,18,0.5495625,0.5495,0.17788949999999204
0,ICA,14,19,0.5,0.5,0.03452249999998003
0,ICA,15,0,0.5,0.5,0.03519370000003619
0,ICA,15,1,0.5,0.5,0.04058050000003277
0,ICA,15,2,0.5,0.5,0.029880000000048312
0,ICA,15,3,0.6625,0.66925,0.19384839999997894
0,ICA,15,4,0.5,0.5,0.04449739999995472
0,ICA,15,5,0.6050625,0.60925,0.1380356000000802
0,ICA,15,6,0.5,0.5,0.034177999999997155
0,ICA,15,7,0.6806875,0.695,0.5237124999999878
0,ICA,15,8,0.5,0.5,0.031171399999948335
0,ICA,15,9,0.7350625,0.7465,0.3299654999999575
0,ICA,15,10,0.6959375,0.70975,0.12375090000000455
0,ICA,15,11,0.7005625,0.7155,0.076028699999938
0,ICA,15,12,0.744125,0.75575,0.595380299999988
0,ICA,15,13,0.5,0.5,0.03425270000002456
0,ICA,15,14,0.7396875,0.74625,0.6884506999999758
0,ICA,15,15,0.75125,0.7565,0.37106869999990977
0,ICA,15,16,0.7396875,0.74625,1.3652492999999595
0,ICA,15,17,0.7400625,0.7465,0.49430819999997766
0,ICA,15,18,0.7378125,0.744,0.5002227999999604
0,ICA,15,19,0.5,0.5,0.033226700000000164
0,ICA,16,0,0.81675,0.8115,6.217297400000007
0,ICA,16,1,0.5,0.5,0.03170440000008057
0,ICA,16,2,0.5,0.5,0.0325902000000724
0,ICA,16,3,0.5,0.5,0.0958451999999852
0,ICA,16,4,0.5,0.5,0.0644696000000522
0,ICA,16,5,0.5585625,0.558,0.09058519999996406
0,ICA,16,6,0.5,0.5,0.02911180000000968
0,ICA,16,7,0.7228125,0.72625,0.17977040000005218
0,ICA,16,8,0.7229375,0.732,0.09164590000000317
0,ICA,16,9,0.5065,0.498,0.6068943000000218
0,ICA,16,10,0.723625,0.73475,1.4089500000000044
0,ICA,16,11,0.6281875,0.63125,0.11637280000002193
0,ICA,16,12,0.7383125,0.7465,0.8174494999999524
0,ICA,16,13,0.6021875,0.60725,0.1936411000000362
0,ICA,16,14,0.739375,0.74025,2.321337500000027
0,ICA,16,15,0.612125,0.60875,0.1271192000000383
0,ICA,16,16,0.7425625,0.745,2.110492800000088
0,ICA,16,17,0.7378125,0.73925,0.7974146000000246
0,ICA,16,18,0.7391875,0.74125,1.0190571000000546
0,ICA,16,19,0.5,0.5,0.032374399999980596
0,ICA,17,0,0.7965,0.79925,1.323665300000016
0,ICA,17,1,0.5,0.5,0.03748069999994641
0,ICA,17,2,0.5,0.5,0.0332971999999927
0,ICA,17,3,0.5,0.5,0.06093539999994846
0,ICA,17,4,0.6243125,0.634,0.14603980000003958
0,ICA,17,5,0.65575,0.66125,0.4624054000000797
0,ICA,17,6,0.5,0.5,0.03113010000004124
0,ICA,17,7,0.5658125,0.56575,0.09630010000000766
0,ICA,17,8,0.6675,0.6745,0.09000320000006923
0,ICA,17,9,0.5009375,0.4995,0.17268849999993563
0,ICA,17,10,0.553,0.5475,0.1684166999999661
0,ICA,17,11,0.64525,0.64475,0.1097204000000147
0,ICA,17,12,0.645375,0.65225,0.19019460000004074
0,ICA,17,13,0.7001875,0.71175,0.8777004999999463
0,ICA,17,14,0.74875,0.7515,1.066133700000023
0,ICA,17,15,0.5694375,0.57175,0.11771320000002561
0,ICA,17,16,0.74875,0.7505,0.22511580000002596
0,ICA,17,17,0.6711875,0.66075,0.20902479999995194
0,ICA,17,18,0.6864375,0.689,0.20367939999994178
0,ICA,17,19,0.5,0.5,0.03826149999997597
0,ICA,18,0,0.8108125,0.8085,1.0200145999999677
0,ICA,18,1,0.5,0.5,0.03491350000001603
0,ICA,18,2,0.5,0.5,0.03310119999991912
0,ICA,18,3,0.5,0.5,0.04012560000001031
0,ICA,18,4,0.5,0.5,0.05556300000000647
0,ICA,18,5,0.5110625,0.5085,0.3600969000000305
0,ICA,18,6,0.5,0.5,0.03773369999998977
0,ICA,18,7,0.6243125,0.62825,0.2078911999999491
0,ICA,18,8,0.6496875,0.65625,1.5078082999999651
0,ICA,18,9,0.744,0.7505,0.3426397000000634
0,ICA,18,10,0.7565625,0.7535,1.5502357000000302
0,ICA,18,11,0.69275,0.6855,0.10438250000004246
0,ICA,18,12,0.73375,0.74525,0.17664360000003398
0,ICA,18,13,0.7264375,0.73475,0.3319860999999946
0,ICA,18,14,0.758375,0.7555,0.35688279999999395
0,ICA,18,15,0.64625,0.6465,0.07445849999999155
0,ICA,18,16,0.754125,0.7525,0.1623828000000458
0,ICA,18,17,0.7586875,0.755,0.615223799999967
0,ICA,18,18,0.7394375,0.743,0.4518795000000182
0,ICA,18,19,0.5,0.5,0.03987900000004174
0,ICA,19,0,0.5,0.5,0.024267900000040754
0,ICA,19,1,0.5,0.5,0.07049599999993461
0,ICA,19,2,0.5,0.5,0.05754249999995409
0,ICA,19,3,0.5,0.5,0.04646539999998822
0,ICA,19,4,0.5,0.5,0.0746127999999544
0,ICA,19,5,0.5696875,0.5765,0.12241610000000946
0,ICA,19,6,0.5,0.5,0.035335899999950016
0,ICA,19,7,0.62375,0.63225,0.1523484000000508
0,ICA,19,8,0.726375,0.7295,0.2301046000000042
0,ICA,19,9,0.7305625,0.7325,0.6738765999999714
0,ICA,19,10,0.5,0.5,0.04182390000005398
0,ICA,19,11,0.6755625,0.66375,0.5625641999999971
0,ICA,19,12,0.706,0.70775,0.5084755000000314
0,ICA,19,13,0.5,0.5,0.06915359999993598
0,ICA,19,14,0.7705,0.77225,0.31285330000002887
0,ICA,19,15,0.644625,0.64725,0.2772222999999485
0,ICA,19,16,0.745375,0.7465,1.0469723999999587
0,ICA,19,17,0.76425,0.7595,0.5308106999999609
0,ICA,19,18,0.749375,0.74825,0.3005220999999665
0,ICA,19,19,0.5,0.5,0.05981099999996786
0,ICA,20,0,0.5,0.5,0.03899339999998119
0,ICA,20,1,0.5,0.5,0.03997110000000248
0,ICA,20,2,0.5,0.5,0.03883229999996729
0,ICA,20,3,0.6243125,0.62825,0.9928163000000723
0,ICA,20,4,0.5,0.5,0.05424089999996795
0,ICA,20,5,0.69175,0.69225,0.12100620000001072
0,ICA,20,6,0.5,0.5,0.03384029999995164
0,ICA,20,7,0.696625,0.69725,0.07745980000004238
0,ICA,20,8,0.5998125,0.593,0.11629249999998592
0,ICA,20,9,0.7305625,0.7325,0.5312634000000571
0,ICA,20,10,0.6110625,0.61275,0.08786180000004151
0,ICA,20,11,0.5446875,0.53675,0.18850880000002235
0,ICA,20,12,0.7084375,0.71125,0.7918176000000585
0,ICA,20,13,0.5,0.5,0.07878560000006019
0,ICA,20,14,0.727375,0.726,1.385412599999995
0,ICA,20,15,0.5495625,0.53925,0.12293780000004517
0,ICA,20,16,0.7433125,0.74675,1.4355668000000605
0,ICA,20,17,0.75,0.7445,0.2405717999999979
0,ICA,20,18,0.762125,0.76175,1.0207715999999891
0,ICA,20,19,0.5,0.5,0.0450369000000137
0,ICA,21,0,0.5,0.5,0.027244699999982913
0,ICA,21,1,0.5,0.5,0.032567500000027394
0,ICA,21,2,0.5,0.5,0.034831199999985074
0,ICA,21,3,0.5,0.5,0.05718600000000151
0,ICA,21,4,0.5,0.5,0.047948700000006284
0,ICA,21,5,0.5399375,0.5405,0.17210479999994277
0,ICA,21,6,0.5,0.5,0.03152219999992667
0,ICA,21,7,0.67475,0.67725,0.3496186999999509
0,ICA,21,8,0.72125,0.72225,0.12724129999992329
0,ICA,21,9,0.5325,0.5255,0.17320959999995011
0,ICA,21,10,0.7225625,0.71775,0.8415125999999873
0,ICA,21,11,0.73825,0.7295,0.8103823000000148
0,ICA,21,12,0.6418125,0.63025,0.25341930000001867
0,ICA,21,13,0.5,0.5,0.06817760000001272
0,ICA,21,14,0.7545,0.75225,1.8076386000000184
0,ICA,21,15,0.7381875,0.735,0.4202561000000742
0,ICA,21,16,0.7458125,0.74925,1.3796802000000525
0,ICA,21,17,0.588,0.574,0.19114000000001852
0,ICA,21,18,0.7695,0.76975,0.6493809999999485
0,ICA,21,19,0.5,0.5,0.04166050000003452
0,ICA,22,0,0.5,0.50025,0.05824229999996078
0,ICA,22,1,0.5,0.5,0.041344699999967816
0,ICA,22,2,0.5,0.5,0.06031519999999091
0,ICA,22,3,0.506,0.5035,0.13450609999995322
0,ICA,22,4,0.5,0.5,0.055644899999947484
0,ICA,22,5,0.6405,0.64075,0.4827216999999564
0,ICA,22,6,0.5,0.5,0.03573330000006081
0,ICA,22,7,0.56675,0.562,0.18737740000005942
0,ICA,22,8,0.622125,0.6145,0.11943800000005922
0,ICA,22,9,0.6383125,0.627,0.2722622000000001
0,ICA,22,10,0.6123125,0.606,0.12189450000005309
0,ICA,22,11,0.7225625,0.71775,0.37003260000005866
0,ICA,22,12,0.6310625,0.63025,0.25210280000010243
0,ICA,22,13,0.7153125,0.71825,0.4811292000000549
0,ICA,22,14,0.741375,0.74,0.18676249999998618
0,ICA,22,15,0.7525625,0.749,1.1797332999999526
0,ICA,22,16,0.752125,0.749,0.39965349999999944
0,ICA,22,17,0.6295,0.62775,0.5575738000000001
0,ICA,22,18,0.75975,0.759,0.5836148000000776
0,ICA,22,19,0.5,0.5,0.06260669999994661
0,ICA,23,0,0.5,0.5,0.030811900000003334
0,ICA,23,1,0.5,0.5,0.04477079999992384
0,ICA,23,2,0.5,0.5,0.04330980000008822
0,ICA,23,3,0.5,0.5,0.08748069999990093
0,ICA,23,4,0.634,0.64025,0.777855000000045
0,ICA,23,5,0.5163125,0.513,0.11276299999997264
0,ICA,23,6,0.5,0.5,0.03685429999995904
0,ICA,23,7,0.67475,0.67725,0.26745979999998326
0,ICA,23,8,0.7258125,0.736,0.1147401999999147
0,ICA,23,9,0.518875,0.51075,0.7844990999999482
0,ICA,23,10,0.7565625,0.7535,0.795333600000049
0,ICA,23,11,0.5386875,0.53325,0.18254830000000766
0,ICA,23,12,0.7403125,0.73225,0.43759990000000926
0,ICA,23,13,0.5,0.5,0.09378419999995913
0,ICA,23,14,0.753,0.75375,1.6242541999999958
0,ICA,23,15,0.6723125,0.66925,0.23767929999996795
0,ICA,23,16,0.73225,0.73625,3.173825699999952
0,ICA,23,17,0.75175,0.75275,0.36228649999998197
0,ICA,23,18,0.74775,0.7445,0.4350310999999465
0,ICA,23,19,0.5,0.5,0.036086500000010346
0,ICA,24,0,0.5,0.5,0.028257800000005773
0,ICA,24,1,0.5,0.5,0.04401660000007723
0,ICA,24,2,0.5,0.5,0.03665799999998853
0,ICA,24,3,0.5696875,0.5765,0.2909563000000617
0,ICA,24,4,0.5540625,0.54975,0.13673840000001292
0,ICA,24,5,0.5310625,0.53025,0.3576386000000866
0,ICA,24,6,0.5,0.5,0.03912040000000161
0,ICA,24,7,0.6844375,0.69975,0.15986149999991994
0,ICA,24,8,0.6911875,0.68975,0.9236650000000282
0,ICA,24,9,0.74025,0.7405,0.8394908000000214
0,ICA,24,10,0.5,0.5,0.04515470000001187
0,ICA,24,11,0.526,0.521,0.2328915999999026
0,ICA,24,12,0.652875,0.658,0.23917199999993954
0,ICA,24,13,0.5,0.5,0.07808720000002722
0,ICA,24,14,0.729,0.728,3.1099803999999267
0,ICA,24,15,0.601625,0.5985,0.3052126000000044
0,ICA,24,16,0.736875,0.72975,2.8947593000000325
0,ICA,24,17,0.66725,0.6525,0.2793444000000136
0,ICA,24,18,0.7376875,0.74025,0.43948139999997693
0,ICA,24,19,0.731625,0.72425,0.9849832000001015
0,ICA,25,0,0.49625,0.50975,0.04365649999999732
0,ICA,25,1,0.5,0.5,0.04864610000004177
0,ICA,25,2,0.5,0.5,0.04263300000002346
0,ICA,25,3,0.554625,0.55175,0.1614064000000326
0,ICA,25,4,0.5,0.5,0.07953540000005432
0,ICA,25,5,0.5736875,0.57225,0.25406329999998434
0,ICA,25,6,0.5,0.5,0.03932320000001255
0,ICA,25,7,0.6935625,0.69525,0.5276972000000342
0,ICA,25,8,0.5696875,0.5765,0.08648459999994884
0,ICA,25,9,0.6724375,0.67475,0.766925600000036
0,ICA,25,10,0.6613125,0.67025,0.12662960000000112
0,ICA,25,11,0.7455625,0.739,0.3737830000000031
0,ICA,25,12,0.507375,0.5095,0.13981569999998555
0,ICA,25,13,0.5280625,0.51825,0.4893319000000247
0,ICA,25,14,0.7373125,0.73325,3.6513109999999642
0,ICA,25,15,0.59975,0.593,0.2795235999999477
0,ICA,25,16,0.745625,0.74075,2.2910199000000375
0,ICA,25,17,0.74025,0.73525,0.6033678000000009
0,ICA,25,18,0.767375,0.7705,0.6309532999999874
0,ICA,25,19,0.5,0.5,0.03803460000005998
0,ICA,26,0,0.5,0.5,0.05128389999993033
0,ICA,26,1,0.5,0.5,0.04464649999999892
0,ICA,26,2,0.5,0.5,0.04336029999990387
0,ICA,26,3,0.5,0.5,0.067703100000017
0,ICA,26,4,0.579375,0.58075,0.0967768000000433
0,ICA,26,5,0.608375,0.60975,0.21314879999999903
0,ICA,26,6,0.5,0.5,0.03794449999998051
0,ICA,26,7,0.58725,0.58675,0.27610119999997096
0,ICA,26,8,0.547,0.53675,0.23972090000006574
0,ICA,26,9,0.734125,0.7425,0.4878754000000072
0,ICA,26,10,0.5,0.5,0.05461559999992005
0,ICA,26,11,0.7460625,0.74025,0.6138261999999486
0,ICA,26,12,0.7128125,0.7235,2.1045495000000756
0,ICA,26,13,0.5,0.5,0.06774450000000343
0,ICA,26,14,0.7285625,0.73625,2.073883500000079
0,ICA,26,15,0.6206875,0.6165,0.1889430999999604
0,ICA,26,16,0.7449375,0.74175,0.48311009999997623
0,ICA,26,17,0.6629375,0.65875,0.21900940000000446
0,ICA,26,18,0.7433125,0.74075,0.696103100000073
0,ICA,26,19,0.5,0.5,0.03628109999999651
0,ICA,27,0,0.5,0.5,0.0336102999999639
0,ICA,27,1,0.5,0.5,0.03872210000008636
0,ICA,27,2,0.5,0.5,0.042650300000104835
0,ICA,27,3,0.5,0.5,0.06323750000001382
0,ICA,27,4,0.52725,0.52275,0.10634959999993043
0,ICA,27,5,0.6101875,0.60325,0.2608588000000509
0,ICA,27,6,0.5,0.5,0.032536299999947005
0,ICA,27,7,0.740375,0.741,0.5487590000000182
0,ICA,27,8,0.6470625,0.646,0.12294040000006135
0,ICA,27,9,0.6551875,0.6555,0.839051100000006
0,ICA,27,10,0.7506875,0.744,0.3123065999998289
0,ICA,27,11,0.6795625,0.6715,0.10715149999987261
0,ICA,27,12,0.7580625,0.7605,0.6476012000000537
0,ICA,27,13,0.5,0.5,0.07439640000006875
0,ICA,27,14,0.7505625,0.75,0.20144570000002204
0,ICA,27,15,0.7375625,0.7445,0.3036128999999619
0,ICA,27,16,0.731625,0.7325,0.17244530000016312
0,ICA,27,17,0.72225,0.72375,0.5289029999999002
0,ICA,27,18,0.749375,0.74525,0.5748446000000058
0,ICA,27,19,0.5,0.5,0.04769239999995989
0,ICA,28,0,0.829625,0.829,3.4760639000000992
0,ICA,28,1,0.5,0.5,0.04016219999994064
0,ICA,28,2,0.5,0.5,0.04315900000005968
0,ICA,28,3,0.5,0.5,0.09189639999999599
0,ICA,28,4,0.5,0.5,0.10012720000008812
0,ICA,28,5,0.579,0.5805,0.3445566999998846
0,ICA,28,6,0.5,0.5,0.0507746999999199
0,ICA,28,7,0.71625,0.7135,0.11298620000002302
0,ICA,28,8,0.695375,0.6935,0.1407526999998936
0,ICA,28,9,0.6991875,0.701,0.5451181000000815
0,ICA,28,10,0.6931875,0.6975,0.16330700000003162
0,ICA,28,11,0.71375,0.71525,0.18930829999999332
0,ICA,28,12,0.71375,0.71525,0.16772009999999682
0,ICA,28,13,0.5,0.5,0.07737909999991643
0,ICA,28,14,0.730375,0.7355,1.4828769000000648
0,ICA,28,15,0.7474375,0.74925,1.032829200000151
0,ICA,28,16,0.7548125,0.75875,0.26899920000005295
0,ICA,28,17,0.7553125,0.754,0.7745607000001655
0,ICA,28,18,0.7451875,0.7425,0.4664576999998644
0,ICA,28,19,0.5,0.5,0.03691830000002483
0,ICA,29,0,0.5,0.5,0.04164259999993192
0,ICA,29,1,0.5,0.5,0.038737899999887304
0,ICA,29,2,0.5,0.5,0.036718199999995704
0,ICA,29,3,0.6243125,0.62825,0.46045989999993253
0,ICA,29,4,0.5378125,0.5305,0.2232668999999987
0,ICA,29,5,0.585375,0.5825,0.349099699999897
0,ICA,29,6,0.5,0.5,0.05904759999998532
0,ICA,29,7,0.561625,0.566,0.2868416999999681
0,ICA,29,8,0.5696875,0.5765,0.12071710000009261
0,ICA,29,9,0.5615625,0.55275,0.7886846999999761
0,ICA,29,10,0.73675,0.7425,0.5280695999999807
0,ICA,29,11,0.5014375,0.496,0.0760190999999395
0,ICA,29,12,0.7308125,0.72225,1.1499412999999095
0,ICA,29,13,0.5,0.5,0.04347260000008646
0,ICA,29,14,0.75625,0.7595,0.46664929999997184
0,ICA,29,15,0.7015,0.703,0.4728136999999606
0,ICA,29,16,0.6836875,0.6995,0.10944969999991372
0,ICA,29,17,0.75025,0.75675,0.18195960000002742
0,ICA,29,18,0.750875,0.757,1.0703860000000986
0,ICA,29,19,0.5,0.5,0.03878549999990355
0,ICA,30,0,0.5,0.5,0.04471300000000156
0,ICA,30,1,0.5,0.5,0.045290499999964595
0,ICA,30,2,0.5,0.5,0.04103099999997539
0,ICA,30,3,0.505875,0.5095,0.5012137999999595
0,ICA,30,4,0.5,0.5,0.08475930000008702
0,ICA,30,5,0.6971875,0.69975,2.8718284000001404
0,ICA,30,6,0.5,0.5,0.06293090000008306
0,ICA,30,7,0.5386875,0.53325,0.26909169999998994
0,ICA,30,8,0.654,0.655,0.2252273999999943
0,ICA,30,9,0.6910625,0.69025,0.4276090999999269
0,ICA,30,10,0.7523125,0.75275,0.5624557999999524
0,ICA,30,11,0.703,0.70825,0.219858400000021
0,ICA,30,12,0.505875,0.5095,0.5631651000001057
0,ICA,30,13,0.5,0.5,0.059934199999815974
0,ICA,30,14,0.7176875,0.7235,2.1689006999999947
0,ICA,30,15,0.752875,0.753,0.5598446000001331
0,ICA,30,16,0.7514375,0.74975,0.19394830000010188
0,ICA,30,17,0.543875,0.533,0.16784639999991668
0,ICA,30,18,0.749,0.75425,1.211046799999849
0,ICA,30,19,0.742625,0.7365,0.5795980000000327
0,ICA,31,0,0.829,0.82825,16.34619230000021
0,ICA,31,1,0.5,0.5,0.0420145999999022
0,ICA,31,2,0.5,0.5,0.04153629999996156
0,ICA,31,3,0.5,0.5,0.12259910000011587
0,ICA,31,4,0.7006875,0.70275,0.10063839999997981
0,ICA,31,5,0.626375,0.63025,1.0344253999999182
0,ICA,31,6,0.5,0.5,0.03916849999995975
0,ICA,31,7,0.506,0.5035,0.3232229999998708
0,ICA,31,8,0.7130625,0.71325,0.17423710000002757
0,ICA,31,9,0.0,0.0,0.0
0,ICA,31,10,0.516875,0.5135,0.8563943999999992
0,ICA,31,11,0.7095,0.715,0.5732541999998375
0,ICA,31,12,0.0,0.0,0.0
0,ICA,31,13,0.0,0.0,0.0
0,ICA,31,14,0.0,0.0,0.0
0,ICA,31,15,0.679625,0.683,0.27890210000009574
0,ICA,31,16,0.0,0.0,0.0
0,ICA,31,17,0.0,0.0,0.0
0,ICA,31,18,0.0,0.0,0.0
0,ICA,31,19,0.0,0.0,0.0
0,ICA,32,0,0.5,0.5,0.07630719999997382
0,ICA,32,1,0.5,0.5,0.050249699999994846
0,ICA,32,2,0.5,0.5,0.04365890000008221
0,ICA,32,3,0.5,0.5,0.05359889999999723
0,ICA,32,4,0.557,0.54325,0.22393130000000383
0,ICA,32,5,0.6051875,0.60175,0.657962100000077
0,ICA,32,6,0.5,0.5,0.058457999999973254
0,ICA,32,7,0.7375,0.73425,0.17764549999992596
0,ICA,32,8,0.733,0.7345,0.08714870000017072
0,ICA,32,9,0.0,0.0,0.0
0,ICA,32,10,0.6065,0.60525,0.0911218999999619
0,ICA,32,11,0.6403125,0.64125,0.32891250000011496
0,ICA,32,12,0.566625,0.5615,0.11785650000001624
0,ICA,32,13,0.0,0.0,0.0
0,ICA,32,14,0.754125,0.7515,0.6443111999999473
0,ICA,32,15,0.756125,0.7535,0.5191299000000527
0,ICA,32,16,0.0,0.0,0.0
0,ICA,32,17,0.0,0.0,0.0
0,ICA,32,18,0.7565,0.7535,1.5051406999998562
0,ICA,32,19,0.0,0.0,0.0
0,ICA,33,0,0.828125,0.82675,27.462623699999995
0,ICA,33,1,0.5,0.5,0.06159579999984999
0,ICA,33,2,0.5,0.5,0.06818360000011126
0,ICA,33,3,0.5,0.5,0.07153180000000248
0,ICA,33,4,0.65875,0.661,0.0851868000002014
0,ICA,33,5,0.0,0.0,0.0
0,ICA,33,6,0.5,0.5,0.06330229999980475
0,ICA,33,7,0.6718125,0.6705,2.1589261999999962
0,ICA,33,8,0.5,0.5,0.054308200000150464
0,ICA,33,9,0.0,0.0,0.0
0,ICA,33,10,0.7545,0.7515,0.3045961000000261
0,ICA,33,11,0.6388125,0.63975,0.16841599999997925
0,ICA,33,12,0.7344375,0.73075,0.5141576000000896
0,ICA,33,13,0.0,0.0,0.0
0,ICA,33,14,0.7488125,0.74475,1.0937246000000869
0,ICA,33,15,0.74825,0.74425,1.302601599999889
0,ICA,33,16,0.0,0.0,0.0
0,ICA,33,17,0.0,0.0,0.0
0,ICA,33,18,0.0,0.0,0.0
0,ICA,33,19,0.0,0.0,0.0
0,RCA,1,0,0.5,0.5,0.04688880000003337
0,RCA,1,1,0.5,0.5,0.03690010000013899
0,RCA,1,2,0.5,0.5,0.0383911999999782
0,RCA,1,3,0.5,0.5,0.10747250000008535
0,RCA,1,4,0.5,0.5,0.07443890000013198
0,RCA,1,5,0.5311875,0.5285,0.378623399999924
0,RCA,1,6,0.5,0.5,0.03842860000008841
0,RCA,1,7,0.533875,0.53175,0.4259316999998646
0,RCA,1,8,0.5195,0.51675,0.9655809000000772
0,RCA,1,9,0.500375,0.50025,0.15798220000010588
0,RCA,1,10,0.5470625,0.55,0.47921999999994114
0,RCA,1,11,0.5501875,0.5545,0.42767300000014075
0,RCA,1,12,0.5,0.5,0.5256566999998995
0,RCA,1,13,0.5656875,0.56625,0.26395899999988615
0,RCA,1,14,0.5658125,0.56625,1.2728379000000132
0,RCA,1,15,0.540125,0.541,0.2200477999999748
0,RCA,1,16,0.5679375,0.5675,0.7924407000000429
0,RCA,1,17,0.5825625,0.58525,0.7714177000000291
0,RCA,1,18,0.576,0.577,0.557649400000173
0,RCA,1,19,0.0,0.0,0.0
0,RCA,2,0,0.63875,0.64175,1.2001894999998513
0,RCA,2,1,0.5,0.5,0.05245510000008835
0,RCA,2,2,0.5,0.5,0.048809500000061234
0,RCA,2,3,0.5988125,0.60725,0.14294840000002296
0,RCA,2,4,0.6203125,0.622,0.10676450000005389
0,RCA,2,5,0.6483125,0.65,0.18472429999997075
0,RCA,2,6,0.5,0.5,0.042827600000009625
0,RCA,2,7,0.62325,0.61925,0.1490033999998559
0,RCA,2,8,0.649625,0.65075,0.17245090000005803
0,RCA,2,9,0.649625,0.65075,0.28288419999989856
0,RCA,2,10,0.55375,0.552,0.14121709999994891
0,RCA,2,11,0.6435625,0.6425,0.6527406000000155
0,RCA,2,12,0.51075,0.514,0.21730100000013408
0,RCA,2,13,0.502375,0.50275,0.05141049999997449
0,RCA,2,14,0.6495,0.65075,0.409099999999853
0,RCA,2,15,0.6468125,0.6465,0.25210730000003423
0,RCA,2,16,0.6498125,0.65075,0.5141340000000127
0,RCA,2,17,0.5298125,0.53125,0.27117790000011155
0,RCA,2,18,0.649625,0.6505,0.5002110000000357
0,RCA,2,19,0.5,0.5,0.04329790000019784
0,RCA,3,0,0.732375,0.74025,0.6022903000000497
0,RCA,3,1,0.5,0.5,0.060206500000049346
0,RCA,3,2,0.5,0.5,0.04184050000003481
0,RCA,3,3,0.7315,0.7365,0.10938230000010662
0,RCA,3,4,0.6675,0.668,0.0881222999998954
0,RCA,3,5,0.6986875,0.70425,0.47187609999991764
0,RCA,3,6,0.5,0.5,0.038442799999984345
0,RCA,3,7,0.6969375,0.7045,0.25728430000003755
0,RCA,3,8,0.5985625,0.60175,0.17279080000002978
0,RCA,3,9,0.5016875,0.505,0.1587678999999298
0,RCA,3,10,0.5060625,0.50475,0.7274280999999974
0,RCA,3,11,0.745625,0.745,0.1630341000000044
0,RCA,3,12,0.72975,0.7365,0.18658959999993385
0,RCA,3,13,0.5,0.5,0.11228870000013558
0,RCA,3,14,0.7444375,0.7485,0.3320160999999189
0,RCA,3,15,0.6444375,0.64275,0.18393289999994522
0,RCA,3,16,0.7475625,0.74725,0.2695151000000351
0,RCA,3,17,0.7486875,0.7515,0.9600874000000204
0,RCA,3,18,0.76425,0.7645,0.3031181999999717
0,RCA,3,19,0.7558125,0.7565,0.5206336999999621
0,RCA,4,0,0.69225,0.6995,1.296695199999931
0,RCA,4,1,0.5,0.5,0.07151939999994283
0,RCA,4,2,0.5,0.5,0.04409340000006523
0,RCA,4,3,0.58075,0.5915,0.17779610000002322
0,RCA,4,4,0.634375,0.64375,0.12996389999989333
0,RCA,4,5,0.544375,0.549,0.11153919999992468
0,RCA,4,6,0.5,0.5,0.03192370000010669
0,RCA,4,7,0.683375,0.68375,0.10187710000013794
0,RCA,4,8,0.5750625,0.56925,0.1464245000001938
0,RCA,4,9,0.682,0.6785,0.2150894999999764
0,RCA,4,10,0.6831875,0.67975,0.25709389999997256
0,RCA,4,11,0.65925,0.6575,0.11493100000006962
0,RCA,4,12,0.5336875,0.53325,0.1254251000000295
0,RCA,4,13,0.5,0.5,0.06890150000003814
0,RCA,4,14,0.697875,0.69825,0.5172456000000238
0,RCA,4,15,0.653375,0.65425,0.32065910000005715
0,RCA,4,16,0.6985625,0.699,0.5537182000000485
0,RCA,4,17,0.698875,0.69925,1.018843699999934
0,RCA,4,18,0.7010625,0.7005,0.46401289999994333
0,RCA,4,19,0.5,0.5,0.042895900000075926
0,RCA,5,0,0.762375,0.77025,1.8338423000000148
0,RCA,5,1,0.5,0.5,0.06524899999999434
0,RCA,5,2,0.5,0.5,0.06444200000009914
0,RCA,5,3,0.5,0.5,0.072162599999956
0,RCA,5,4,0.684125,0.69,0.17316140000002633
0,RCA,5,5,0.7020625,0.70625,0.12894340000002558
0,RCA,5,6,0.5,0.5,0.03973649999988993
0,RCA,5,7,0.7361875,0.74025,0.26572950000013407
0,RCA,5,8,0.6419375,0.6485,0.17167400000016642
0,RCA,5,9,0.5190625,0.517,0.5194161000001714
0,RCA,5,10,0.7535625,0.75575,0.18886940000015784
0,RCA,5,11,0.757375,0.7585,0.16495450000002165
0,RCA,5,12,0.58225,0.57775,0.17774819999999636
